Season,League,TeamID,OppTeamID,TeamScore,OppScore,GameResult,Win,WinPercentage,MedianScoreDiff,ChalkSeed,OppWinPercentage,OppMedianScoreDiff,OppChalkSeed,WinPctDiff,ChalkSeedDiff,MedianScoreDiffDiff,BaselinePred
2002,M,1104,1194,86,78,W,1,0.7878787878787878,8.0,2.0,0.6428571428571429,2.5,15.0,0.14502164502164494,-13.0,5.5,True
2002,M,1112,1364,86,81,W,1,0.7096774193548387,6.0,3.0,0.6551724137931034,4.0,14.0,0.05450500556173532,-11.0,2.0,True
2002,M,1181,1457,84,37,W,1,0.90625,21.0,1.0,0.5769230769230769,6.0,16.0,0.32932692307692313,-15.0,15.0,True
2002,M,1231,1428,75,56,W,1,0.6333333333333333,6.5,5.0,0.7037037037037037,6.0,12.0,-0.07037037037037042,-7.0,0.5,True
2002,M,1242,1221,70,59,W,1,0.9,13.5,1.0,0.5625,6.0,16.0,0.3375,-15.0,7.5,True
2002,M,1245,1329,69,61,W,1,0.8387096774193549,12.0,10.0,0.7419354838709677,7.0,7.0,0.09677419354838712,3.0,5.0,False
2002,M,1246,1434,83,68,W,1,0.6785714285714286,7.0,4.0,0.7741935483870968,13.0,13.0,-0.09562211981566815,-9.0,-6.0,True
2002,M,1281,1274,93,80,W,1,0.65625,5.5,12.0,0.7741935483870968,8.0,5.0,-0.11794354838709675,7.0,-2.5,False
2002,M,1323,1150,82,63,W,1,0.6666666666666666,6.5,8.0,0.6206896551724138,8.0,9.0,0.04597701149425282,-1.0,-1.5,True
2002,M,1326,1172,69,64,W,1,0.7666666666666667,8.5,4.0,0.6666666666666666,3.0,13.0,0.10000000000000009,-9.0,5.5,True
2002,M,1332,1285,81,62,W,1,0.7333333333333333,9.0,2.0,0.5,0.5,15.0,0.23333333333333328,-13.0,8.5,True
2002,M,1390,1443,84,68,W,1,0.6785714285714286,10.5,8.0,0.896551724137931,10.0,9.0,-0.21798029556650245,-1.0,0.5,True
2002,M,1409,1266,71,69,W,1,0.8064516129032258,10.0,12.0,0.8125,11.5,5.0,-0.006048387096774244,7.0,-1.5,False
2002,M,1423,1425,93,89,W,1,0.7096774193548387,8.0,13.0,0.7096774193548387,10.0,4.0,0.0,9.0,-2.0,False
2002,M,1448,1337,83,74,W,1,0.625,5.0,7.0,0.7241379310344828,7.0,10.0,-0.09913793103448276,-3.0,-2.0,True
2002,M,1461,1211,73,66,W,1,0.7142857142857143,3.5,11.0,0.9032258064516129,14.0,6.0,-0.18894009216589858,5.0,-10.5,False
2002,M,1143,1335,82,75,W,1,0.7333333333333333,8.5,6.0,0.8064516129032258,9.0,11.0,-0.07311827956989247,-5.0,-0.5,True
2002,M,1153,1131,90,52,W,1,0.9090909090909091,17.0,1.0,0.7096774193548387,6.0,16.0,0.19941348973607032,-15.0,11.0,True
2002,M,1163,1214,78,67,W,1,0.8,6.5,2.0,0.8064516129032258,8.0,15.0,-0.006451612903225712,-13.0,-1.5,True
2002,M,1166,1196,83,82,W,1,0.7333333333333333,6.5,12.0,0.7333333333333333,12.5,5.0,0.0,7.0,-6.0,False
2002,M,1208,1293,85,68,W,1,0.7,6.5,3.0,0.6071428571428571,3.0,14.0,0.09285714285714286,-11.0,3.5,True
2002,M,1228,1361,93,64,W,1,0.7419354838709677,8.0,4.0,0.6206896551724138,3.0,13.0,0.12124582869855394,-9.0,5.0,True
2002,M,1268,1373,85,70,W,1,0.8666666666666667,15.5,1.0,0.47058823529411764,-2.0,16.0,0.39607843137254906,-15.0,17.5,True
2002,M,1280,1270,70,58,W,1,0.7878787878787878,7.0,3.0,0.7142857142857143,7.0,14.0,0.07359307359307354,-11.0,0.0,True
2002,M,1301,1277,69,58,W,1,0.6875,11.5,7.0,0.6206896551724138,4.0,10.0,0.06681034482758619,-3.0,7.5,True
2002,M,1328,1227,71,63,W,1,0.8709677419354839,13.0,2.0,0.5666666666666667,1.5,15.0,0.3043010752688172,-13.0,11.5,True
2002,M,1338,1148,71,54,W,1,0.8387096774193549,11.0,3.0,0.8709677419354839,10.0,14.0,-0.032258064516129004,-11.0,1.0,True
2002,M,1356,1403,76,68,W,1,0.7878787878787878,10.0,11.0,0.7419354838709677,10.0,6.0,0.045943304007820096,5.0,0.0,False
2002,M,1400,1130,70,57,W,1,0.6333333333333333,5.0,6.0,0.6451612903225806,5.0,11.0,-0.011827956989247324,-5.0,0.0,True
2002,M,1417,1279,80,58,W,1,0.6333333333333333,3.0,8.0,0.6428571428571429,6.5,9.0,-0.009523809523809601,-1.0,-3.5,True
2002,M,1458,1385,80,70,W,1,0.5862068965517241,2.0,8.0,0.6451612903225806,6.0,9.0,-0.05895439377085654,-1.0,-4.0,True
2002,M,1462,1218,70,58,W,1,0.8333333333333334,9.0,7.0,0.84375,9.5,10.0,-0.01041666666666663,-3.0,-0.5,True
2002,M,1112,1461,68,60,W,1,0.7096774193548387,6.0,3.0,0.7142857142857143,3.5,11.0,-0.004608294930875556,-8.0,2.5,True
2002,M,1181,1323,84,77,W,1,0.90625,21.0,1.0,0.6666666666666666,6.5,8.0,0.23958333333333337,-7.0,14.5,True
2002,M,1231,1423,76,67,W,1,0.6333333333333333,6.5,5.0,0.7096774193548387,8.0,13.0,-0.07634408602150544,-8.0,-1.5,True
2002,M,1242,1390,86,63,W,1,0.9,13.5,1.0,0.6785714285714286,10.5,8.0,0.22142857142857142,-7.0,3.0,True
2002,M,1245,1104,71,58,W,1,0.8387096774193549,12.0,10.0,0.7878787878787878,8.0,2.0,0.050830889540567026,8.0,4.0,False
2002,M,1246,1409,87,82,W,1,0.6785714285714286,7.0,4.0,0.8064516129032258,10.0,12.0,-0.12788018433179715,-8.0,-3.0,True
2002,M,1281,1326,83,67,W,1,0.65625,5.5,12.0,0.7666666666666667,8.5,4.0,-0.11041666666666672,8.0,-3.0,False
2002,M,1332,1448,92,87,W,1,0.7333333333333333,9.0,2.0,0.625,5.0,7.0,0.10833333333333328,-5.0,4.0,True
2002,M,1163,1301,77,74,W,1,0.8,6.5,2.0,0.6875,11.5,7.0,0.11250000000000004,-5.0,-5.0,True
2002,M,1228,1166,72,60,W,1,0.7419354838709677,8.0,4.0,0.7333333333333333,6.5,12.0,0.008602150537634468,-8.0,1.5,True
2002,M,1268,1458,87,57,W,1,0.8666666666666667,15.5,1.0,0.5862068965517241,2.0,8.0,0.2804597701149426,-7.0,13.5,True
2002,M,1328,1462,78,65,W,1,0.8709677419354839,13.0,2.0,0.8333333333333334,9.0,7.0,0.037634408602150504,-5.0,4.0,True
2002,M,1338,1143,63,50,W,1,0.8387096774193549,11.0,3.0,0.7333333333333333,8.5,6.0,0.10537634408602159,-3.0,2.5,True
2002,M,1356,1208,77,75,W,1,0.7878787878787878,10.0,11.0,0.7,6.5,3.0,0.08787878787878789,8.0,3.5,False
2002,M,1400,1280,68,64,W,1,0.6333333333333333,5.0,6.0,0.7878787878787878,7.0,3.0,-0.15454545454545454,3.0,-2.0,False
2002,M,1417,1153,105,101,W,1,0.6333333333333333,3.0,8.0,0.9090909090909091,17.0,1.0,-0.27575757575757576,7.0,-14.0,False
2002,M,1231,1181,74,73,W,1,0.6333333333333333,6.5,5.0,0.90625,21.0,1.0,-0.2729166666666667,4.0,-14.5,False
2002,M,1245,1338,78,73,W,1,0.8387096774193549,12.0,10.0,0.8387096774193549,11.0,3.0,0.0,7.0,1.0,False
2002,M,1281,1417,82,73,W,1,0.65625,5.5,12.0,0.6333333333333333,3.0,8.0,0.022916666666666696,4.0,2.5,False
2002,M,1328,1112,88,67,W,1,0.8709677419354839,13.0,2.0,0.7096774193548387,6.0,3.0,0.16129032258064513,-1.0,7.0,True
2002,M,1163,1356,71,59,W,1,0.8,6.5,2.0,0.7878787878787878,10.0,11.0,0.0121212121212122,-9.0,-3.5,True
2002,M,1242,1228,73,69,W,1,0.9,13.5,1.0,0.7419354838709677,8.0,4.0,0.15806451612903227,-3.0,5.5,True
2002,M,1268,1246,78,68,W,1,0.8666666666666667,15.5,1.0,0.6785714285714286,7.0,4.0,0.1880952380952381,-3.0,8.5,True
2002,M,1332,1400,72,70,W,1,0.7333333333333333,9.0,2.0,0.6333333333333333,5.0,6.0,0.09999999999999998,-4.0,4.0,True
2002,M,1231,1245,81,69,W,1,0.6333333333333333,6.5,5.0,0.8387096774193549,12.0,10.0,-0.20537634408602157,-5.0,-5.5,True
2002,M,1328,1281,81,75,W,1,0.8709677419354839,13.0,2.0,0.65625,5.5,12.0,0.21471774193548387,-10.0,7.5,True
2002,M,1242,1332,104,86,W,1,0.9,13.5,1.0,0.7333333333333333,9.0,2.0,0.16666666666666674,-1.0,4.5,True
2002,M,1268,1163,90,82,W,1,0.8666666666666667,15.5,1.0,0.8,6.5,2.0,0.06666666666666665,-1.0,9.0,True
2002,M,1231,1328,73,64,W,1,0.6333333333333333,6.5,5.0,0.8709677419354839,13.0,2.0,-0.23763440860215057,3.0,-6.5,False
2002,M,1268,1242,97,88,W,1,0.8666666666666667,15.5,1.0,0.9,13.5,1.0,-0.033333333333333326,0.0,2.0,False
2002,M,1268,1231,64,52,W,1,0.8666666666666667,15.5,1.0,0.6333333333333333,6.5,5.0,0.2333333333333334,-4.0,9.0,True
2003,M,1421,1411,92,84,W,1,0.4482758620689655,-3.0,16.0,0.6,2.5,16.0,-0.15172413793103445,0.0,-5.5,False
2003,M,1112,1436,80,51,W,1,0.8928571428571429,13.0,1.0,0.6551724137931034,6.0,16.0,0.23768472906403948,-15.0,7.0,True
2003,M,1113,1272,84,71,W,1,0.6206896551724138,5.0,10.0,0.7931034482758621,7.0,7.0,-0.1724137931034483,3.0,-2.0,False
2003,M,1141,1166,79,73,W,1,0.7931034482758621,7.0,11.0,0.8787878787878788,13.0,6.0,-0.08568443051201668,5.0,-6.0,False
2003,M,1143,1301,76,74,W,1,0.7241379310344828,7.0,8.0,0.6,6.0,9.0,0.12413793103448278,-1.0,1.0,True
2003,M,1163,1140,58,53,W,1,0.7,10.0,5.0,0.7419354838709677,10.0,12.0,-0.041935483870967794,-7.0,0.0,True
2003,M,1181,1161,67,57,W,1,0.8,11.0,3.0,0.5666666666666667,1.5,14.0,0.2333333333333334,-11.0,9.5,True
2003,M,1211,1153,74,69,W,1,0.7419354838709677,8.0,9.0,0.6071428571428571,5.0,8.0,0.13479262672811065,1.0,3.0,False
2003,M,1228,1443,65,60,W,1,0.8,12.5,4.0,0.7419354838709677,8.0,13.0,0.058064516129032295,-9.0,4.5,True
2003,M,1242,1429,64,61,W,1,0.7666666666666667,16.0,2.0,0.7333333333333333,5.0,15.0,0.03333333333333344,-13.0,11.0,True
2003,M,1266,1221,72,68,W,1,0.8214285714285714,10.0,3.0,0.8620689655172413,8.0,14.0,-0.04064039408866993,-11.0,2.0,True
2003,M,1281,1356,72,71,W,1,0.6774193548387096,6.0,6.0,0.8,8.5,11.0,-0.12258064516129041,-5.0,-2.5,True
2003,M,1323,1454,70,69,W,1,0.7096774193548387,6.0,5.0,0.7666666666666667,8.5,12.0,-0.05698924731182797,-7.0,-2.5,True
2003,M,1328,1354,71,54,W,1,0.8,8.5,1.0,0.6666666666666666,5.0,16.0,0.13333333333333341,-15.0,3.5,True
2003,M,1390,1360,77,69,W,1,0.7419354838709677,5.0,4.0,0.6071428571428571,5.0,13.0,0.13479262672811065,-9.0,0.0,True
2003,M,1409,1173,84,71,W,1,0.7096774193548387,10.0,13.0,0.8275862068965517,6.0,4.0,-0.11790878754171297,9.0,4.0,False
2003,M,1458,1451,81,74,W,1,0.7586206896551724,13.0,5.0,0.8620689655172413,6.0,12.0,-0.10344827586206895,-7.0,7.0,True
2003,M,1120,1386,65,63,W,1,0.6333333333333333,5.5,10.0,0.7931034482758621,16.0,7.0,-0.1597701149425288,3.0,-10.5,False
2003,M,1139,1280,47,46,W,1,0.8275862068965517,8.0,12.0,0.7,9.5,5.0,0.12758620689655176,7.0,-1.5,False
2003,M,1196,1358,85,55,W,1,0.7741935483870968,10.0,2.0,0.7777777777777778,7.0,15.0,-0.0035842293906810374,-13.0,3.0,True
2003,M,1231,1104,67,62,W,1,0.625,5.0,7.0,0.6071428571428571,6.0,10.0,0.017857142857142905,-3.0,-1.0,True
2003,M,1246,1237,95,64,W,1,0.90625,15.5,1.0,0.59375,2.5,16.0,0.3125,-15.0,13.0,True
2003,M,1257,1122,86,64,W,1,0.8,14.5,4.0,0.7407407407407407,4.0,13.0,0.059259259259259345,-9.0,10.5,True
2003,M,1268,1423,75,73,W,1,0.6785714285714286,13.0,6.0,0.8,13.5,11.0,-0.12142857142857144,-5.0,-0.5,True
2003,M,1277,1160,79,64,W,1,0.6129032258064516,7.0,7.0,0.6451612903225806,4.0,10.0,-0.032258064516129004,-3.0,3.0,True
2003,M,1329,1335,77,63,W,1,0.6896551724137931,8.0,6.0,0.8148148148148148,11.0,11.0,-0.12515964240102162,-5.0,-3.0,True
2003,M,1338,1447,87,61,W,1,0.8666666666666667,15.5,2.0,0.6774193548387096,8.0,15.0,0.18924731182795707,-13.0,7.5,True
2003,M,1345,1261,80,56,W,1,0.6428571428571429,6.5,9.0,0.6774193548387096,12.0,8.0,-0.034562211981566726,1.0,-5.5,False
2003,M,1393,1264,76,65,W,1,0.8275862068965517,8.0,3.0,0.7931034482758621,8.0,14.0,0.03448275862068961,-11.0,0.0,True
2003,M,1400,1421,82,61,W,1,0.7857142857142857,9.5,1.0,0.4482758620689655,-3.0,16.0,0.3374384236453202,-15.0,12.5,True
2003,M,1428,1332,60,58,W,1,0.7666666666666667,6.0,9.0,0.71875,9.0,8.0,0.04791666666666672,1.0,-3.0,False
2003,M,1448,1190,76,73,W,1,0.8275862068965517,9.0,2.0,0.6296296296296297,4.0,15.0,0.19795657726692206,-13.0,5.0,True
2003,M,1462,1407,71,59,W,1,0.8333333333333334,11.0,3.0,0.8333333333333334,9.5,14.0,0.0,-11.0,1.5,True
2003,M,1112,1211,96,95,W,1,0.8928571428571429,13.0,1.0,0.7419354838709677,8.0,9.0,0.15092165898617516,-8.0,5.0,True
2003,M,1163,1390,85,74,W,1,0.7,10.0,5.0,0.7419354838709677,5.0,4.0,-0.041935483870967794,1.0,5.0,False
2003,M,1181,1141,86,60,W,1,0.8,11.0,3.0,0.7931034482758621,7.0,11.0,0.006896551724137945,-8.0,4.0,True
2003,M,1242,1113,108,76,W,1,0.7666666666666667,16.0,2.0,0.6206896551724138,5.0,10.0,0.1459770114942529,-8.0,11.0,True
2003,M,1266,1281,101,92,W,1,0.8214285714285714,10.0,3.0,0.6774193548387096,6.0,6.0,0.14400921658986177,-3.0,4.0,True
2003,M,1323,1228,68,60,W,1,0.7096774193548387,6.0,5.0,0.8,12.5,4.0,-0.0903225806451613,1.0,-6.5,False
2003,M,1328,1143,74,65,W,1,0.8,8.5,1.0,0.7241379310344828,7.0,8.0,0.07586206896551728,-7.0,1.5,True
2003,M,1458,1409,61,60,W,1,0.7586206896551724,13.0,5.0,0.7096774193548387,10.0,13.0,0.04894327030033363,-8.0,3.0,True
2003,M,1120,1448,68,62,W,1,0.6333333333333333,5.5,10.0,0.8275862068965517,9.0,2.0,-0.1942528735632184,8.0,-3.5,False
2003,M,1139,1257,79,71,W,1,0.8275862068965517,8.0,12.0,0.8,14.5,4.0,0.027586206896551668,8.0,-6.5,False
2003,M,1246,1428,74,54,W,1,0.90625,15.5,1.0,0.7666666666666667,6.0,9.0,0.13958333333333328,-8.0,9.5,True
2003,M,1268,1462,77,64,W,1,0.6785714285714286,13.0,6.0,0.8333333333333334,11.0,3.0,-0.15476190476190477,3.0,2.0,False
2003,M,1277,1196,68,46,W,1,0.6129032258064516,7.0,7.0,0.7741935483870968,10.0,2.0,-0.16129032258064513,5.0,-3.0,False
2003,M,1338,1231,74,52,W,1,0.8666666666666667,15.5,2.0,0.625,5.0,7.0,0.2416666666666667,-5.0,10.5,True
2003,M,1393,1329,68,56,W,1,0.8275862068965517,8.0,3.0,0.6896551724137931,8.0,6.0,0.13793103448275856,-3.0,0.0,True
2003,M,1400,1345,77,67,W,1,0.7857142857142857,9.5,1.0,0.6428571428571429,6.5,9.0,0.1428571428571428,-8.0,3.0,True
2003,M,1112,1323,88,71,W,1,0.8928571428571429,13.0,1.0,0.7096774193548387,6.0,5.0,0.18317972350230416,-4.0,7.0,True
2003,M,1242,1181,69,65,W,1,0.7666666666666667,16.0,2.0,0.8,11.0,3.0,-0.033333333333333326,-1.0,5.0,True
2003,M,1246,1458,63,57,W,1,0.90625,15.5,1.0,0.7586206896551724,13.0,5.0,0.14762931034482762,-4.0,2.5,True
2003,M,1266,1338,77,74,W,1,0.8214285714285714,10.0,3.0,0.8666666666666667,15.5,2.0,-0.0452380952380953,1.0,-5.5,False
2003,M,1277,1268,60,58,W,1,0.6129032258064516,7.0,7.0,0.6785714285714286,13.0,6.0,-0.06566820276497698,1.0,-6.0,False
2003,M,1328,1139,65,54,W,1,0.8,8.5,1.0,0.8275862068965517,8.0,12.0,-0.027586206896551668,-11.0,0.5,True
2003,M,1393,1120,79,78,W,1,0.8275862068965517,8.0,3.0,0.6333333333333333,5.5,10.0,0.1942528735632184,-7.0,2.5,True
2003,M,1400,1163,82,78,W,1,0.7857142857142857,9.5,1.0,0.7,10.0,5.0,0.08571428571428574,-4.0,-0.5,True
2003,M,1242,1112,78,75,W,1,0.7666666666666667,16.0,2.0,0.8928571428571429,13.0,1.0,-0.1261904761904762,1.0,3.0,False
2003,M,1266,1246,83,69,W,1,0.8214285714285714,10.0,3.0,0.90625,15.5,1.0,-0.0848214285714286,2.0,-5.5,False
2003,M,1393,1328,63,47,W,1,0.8275862068965517,8.0,3.0,0.8,8.5,1.0,0.027586206896551668,2.0,-0.5,False
2003,M,1400,1277,85,76,W,1,0.7857142857142857,9.5,1.0,0.6129032258064516,7.0,7.0,0.17281105990783407,-6.0,2.5,True
2003,M,1242,1266,94,61,W,1,0.7666666666666667,16.0,2.0,0.8214285714285714,10.0,3.0,-0.05476190476190468,-1.0,6.0,True
2003,M,1393,1400,95,84,W,1,0.8275862068965517,8.0,3.0,0.7857142857142857,9.5,1.0,0.041871921182266014,2.0,-1.5,False
2003,M,1393,1242,81,78,W,1,0.8275862068965517,8.0,3.0,0.7666666666666667,16.0,2.0,0.060919540229884994,1.0,-8.0,False
2004,M,1197,1250,72,57,W,1,0.4666666666666667,-1.5,16.0,0.6428571428571429,4.0,16.0,-0.17619047619047623,0.0,-5.5,False
2004,M,1104,1356,65,64,W,1,0.5862068965517241,3.0,8.0,0.8620689655172413,9.0,9.0,-0.27586206896551724,-1.0,-6.0,True
2004,M,1163,1436,70,53,W,1,0.8181818181818182,14.0,2.0,0.7333333333333333,6.5,15.0,0.08484848484848495,-13.0,7.5,True
2004,M,1177,1173,76,69,W,1,0.7,4.0,7.0,0.75,5.0,10.0,-0.050000000000000044,-3.0,-1.0,True
2004,M,1181,1106,96,61,W,1,0.84375,16.0,1.0,0.5333333333333333,1.0,16.0,0.3104166666666667,-15.0,15.0,True
2004,M,1211,1434,76,49,W,1,0.9310344827586207,16.0,2.0,0.5862068965517241,4.0,15.0,0.3448275862068966,-13.0,12.0,True
2004,M,1264,1196,75,60,W,1,0.8275862068965517,11.0,12.0,0.6666666666666666,9.0,5.0,0.16091954022988508,7.0,2.0,False
2004,M,1268,1431,86,83,W,1,0.6333333333333333,3.5,4.0,0.7586206896551724,10.0,13.0,-0.12528735632183907,-9.0,-6.5,True
2004,M,1305,1277,72,66,W,1,0.7333333333333333,11.0,10.0,0.6206896551724138,7.0,7.0,0.11264367816091947,3.0,4.0,False
2004,M,1314,1102,63,52,W,1,0.6428571428571429,6.5,6.0,0.7857142857142857,10.0,11.0,-0.1428571428571428,-5.0,-3.5,True
2004,M,1371,1112,80,76,W,1,0.6785714285714286,8.0,8.0,0.6896551724137931,8.0,9.0,-0.011083743842364546,-1.0,0.0,True
2004,M,1386,1251,82,63,W,1,0.9642857142857143,14.5,1.0,0.5483870967741935,4.0,16.0,0.4158986175115208,-15.0,10.5,True
2004,M,1390,1427,71,45,W,1,0.9666666666666667,12.0,1.0,0.5714285714285714,2.5,16.0,0.3952380952380953,-15.0,9.5,True
2004,M,1393,1140,80,75,W,1,0.75,7.5,5.0,0.7037037037037037,6.0,12.0,0.04629629629629628,-7.0,1.5,True
2004,M,1400,1343,66,49,W,1,0.7666666666666667,8.0,3.0,0.7307692307692307,6.5,14.0,0.03589743589743599,-11.0,1.5,True
2004,M,1403,1150,76,73,W,1,0.6875,9.5,8.0,0.7241379310344828,6.0,9.0,-0.03663793103448276,-1.0,3.5,True
2004,M,1448,1433,79,78,W,1,0.6785714285714286,7.0,4.0,0.7666666666666667,6.5,13.0,-0.08809523809523812,-9.0,0.5,True
2004,M,1130,1428,58,51,W,1,0.71875,4.0,6.0,0.7419354838709677,8.0,11.0,-0.02318548387096775,-5.0,-4.0,True
2004,M,1153,1190,80,77,W,1,0.8,19.5,4.0,0.8275862068965517,7.0,13.0,-0.027586206896551668,-9.0,12.5,True
2004,M,1210,1320,65,60,W,1,0.71875,11.0,3.0,0.6896551724137931,5.0,14.0,0.02909482758620685,-11.0,6.0,True
2004,M,1228,1293,72,53,W,1,0.8,10.0,5.0,0.8333333333333334,12.5,12.0,-0.033333333333333326,-7.0,-2.5,True
2004,M,1242,1227,78,53,W,1,0.7142857142857143,7.5,4.0,0.7741935483870968,9.0,13.0,-0.05990783410138245,-9.0,-1.5,True
2004,M,1246,1197,96,76,W,1,0.8666666666666667,9.0,1.0,0.4666666666666667,-1.5,16.0,0.4,-15.0,10.5,True
2004,M,1272,1376,59,43,W,1,0.75,6.5,7.0,0.696969696969697,8.0,10.0,0.05303030303030298,-3.0,-1.5,True
2004,M,1280,1284,85,52,W,1,0.8928571428571429,10.0,2.0,0.65625,5.0,15.0,0.2366071428571429,-13.0,5.0,True
2004,M,1301,1418,61,52,W,1,0.6896551724137931,6.0,3.0,0.6923076923076923,7.0,14.0,-0.0026525198938991412,-11.0,-1.0,True
2004,M,1329,1186,75,56,W,1,0.896551724137931,13.0,2.0,0.5714285714285714,4.5,15.0,0.32512315270935965,-13.0,8.5,True
2004,M,1334,1344,66,58,W,1,0.7666666666666667,6.0,12.0,0.7142857142857143,8.0,5.0,0.05238095238095242,7.0,-2.0,False
2004,M,1338,1416,53,44,W,1,0.875,13.5,3.0,0.8275862068965517,9.0,14.0,0.04741379310344829,-11.0,4.5,True
2004,M,1412,1449,102,100,W,1,0.6896551724137931,8.0,9.0,0.6333333333333333,5.0,8.0,0.056321839080459846,1.0,3.0,False
2004,M,1435,1444,71,58,W,1,0.7,12.5,6.0,0.8666666666666667,13.5,11.0,-0.16666666666666674,-5.0,-1.0,True
2004,M,1458,1350,76,64,W,1,0.8,13.5,6.0,0.625,7.0,11.0,0.17500000000000004,-5.0,6.5,True
2004,M,1462,1257,80,70,W,1,0.696969696969697,10.0,7.0,0.6896551724137931,9.0,10.0,0.007314524555903867,-3.0,1.0,True
2004,M,1104,1390,70,67,W,1,0.5862068965517241,3.0,8.0,0.9666666666666667,12.0,1.0,-0.3804597701149426,7.0,-9.0,False
2004,M,1163,1177,72,55,W,1,0.8181818181818182,14.0,2.0,0.7,4.0,7.0,0.11818181818181828,-5.0,10.0,True
2004,M,1181,1371,90,62,W,1,0.84375,16.0,1.0,0.6785714285714286,8.0,8.0,0.1651785714285714,-7.0,8.0,True
2004,M,1305,1211,91,72,W,1,0.7333333333333333,11.0,10.0,0.9310344827586207,16.0,2.0,-0.19770114942528738,8.0,-5.0,False
2004,M,1386,1403,70,65,W,1,0.9642857142857143,14.5,1.0,0.6875,9.5,8.0,0.2767857142857143,-7.0,5.0,True
2004,M,1393,1268,72,70,W,1,0.75,7.5,5.0,0.6333333333333333,3.5,4.0,0.1166666666666667,1.0,4.0,False
2004,M,1400,1314,78,75,W,1,0.7666666666666667,8.0,3.0,0.6428571428571429,6.5,6.0,0.12380952380952381,-3.0,1.5,True
2004,M,1448,1264,84,80,W,1,0.6785714285714286,7.0,4.0,0.8275862068965517,11.0,12.0,-0.1490147783251231,-8.0,-4.0,True
2004,M,1210,1130,57,54,W,1,0.71875,11.0,3.0,0.71875,4.0,6.0,0.0,-3.0,7.0,True
2004,M,1228,1153,92,68,W,1,0.8,10.0,5.0,0.8,19.5,4.0,0.0,1.0,-9.5,False
2004,M,1242,1334,78,63,W,1,0.7142857142857143,7.5,4.0,0.7666666666666667,6.0,12.0,-0.05238095238095242,-8.0,1.5,True
2004,M,1329,1272,70,53,W,1,0.896551724137931,13.0,2.0,0.75,6.5,7.0,0.14655172413793105,-5.0,6.5,True
2004,M,1338,1458,59,55,W,1,0.875,13.5,3.0,0.8,13.5,6.0,0.07499999999999996,-3.0,0.0,True
2004,M,1412,1246,76,75,W,1,0.6896551724137931,8.0,9.0,0.8666666666666667,9.0,1.0,-0.17701149425287355,8.0,-1.0,False
2004,M,1435,1301,75,73,W,1,0.7,12.5,6.0,0.6896551724137931,6.0,3.0,0.010344827586206806,3.0,6.5,False
2004,M,1462,1280,89,74,W,1,0.696969696969697,10.0,7.0,0.8928571428571429,10.0,2.0,-0.1958874458874459,5.0,0.0,False
2004,M,1104,1393,80,71,W,1,0.5862068965517241,3.0,8.0,0.75,7.5,5.0,-0.1637931034482759,3.0,-4.5,False
2004,M,1163,1435,73,53,W,1,0.8181818181818182,14.0,2.0,0.7,12.5,6.0,0.11818181818181828,-4.0,1.5,True
2004,M,1329,1338,63,51,W,1,0.896551724137931,13.0,2.0,0.875,13.5,3.0,0.02155172413793105,-1.0,-0.5,True
2004,M,1386,1448,84,80,W,1,0.9642857142857143,14.5,1.0,0.6785714285714286,7.0,4.0,0.2857142857142857,-3.0,7.5,True
2004,M,1181,1228,72,62,W,1,0.84375,16.0,1.0,0.8,10.0,5.0,0.043749999999999956,-4.0,6.0,True
2004,M,1210,1305,72,67,W,1,0.71875,11.0,3.0,0.7333333333333333,11.0,10.0,-0.014583333333333282,-7.0,0.0,True
2004,M,1242,1412,100,74,W,1,0.7142857142857143,7.5,4.0,0.6896551724137931,8.0,9.0,0.024630541871921152,-5.0,-0.5,True
2004,M,1462,1400,79,71,W,1,0.696969696969697,10.0,7.0,0.7666666666666667,8.0,3.0,-0.0696969696969697,4.0,2.0,False
2004,M,1163,1104,87,71,W,1,0.8181818181818182,14.0,2.0,0.5862068965517241,3.0,8.0,0.23197492163009414,-6.0,11.0,True
2004,M,1329,1386,64,62,W,1,0.896551724137931,13.0,2.0,0.9642857142857143,14.5,1.0,-0.06773399014778325,1.0,-1.5,False
2004,M,1181,1462,66,63,W,1,0.84375,16.0,1.0,0.696969696969697,10.0,7.0,0.14678030303030298,-6.0,6.0,True
2004,M,1210,1242,79,71,W,1,0.71875,11.0,3.0,0.7142857142857143,7.5,4.0,0.004464285714285698,-1.0,3.5,True
2004,M,1163,1181,79,78,W,1,0.8181818181818182,14.0,2.0,0.84375,16.0,1.0,-0.025568181818181768,1.0,-2.0,False
2004,M,1210,1329,67,65,W,1,0.71875,11.0,3.0,0.896551724137931,13.0,2.0,-0.17780172413793105,1.0,-2.0,False
2004,M,1163,1210,82,73,W,1,0.8181818181818182,14.0,2.0,0.71875,11.0,3.0,0.09943181818181823,-1.0,3.0,True
2005,M,1324,1105,79,69,W,1,0.3793103448275862,-7.0,16.0,0.5517241379310345,3.0,16.0,-0.1724137931034483,0.0,-10.0,False
2005,M,1112,1429,66,53,W,1,0.8181818181818182,9.0,3.0,0.7741935483870968,17.0,14.0,0.04398826979472148,-11.0,-8.0,True
2005,M,1130,1335,85,65,W,1,0.8571428571428571,8.5,4.0,0.7142857142857143,12.0,13.0,0.1428571428571428,-9.0,-3.5,True
2005,M,1153,1234,76,64,W,1,0.7741935483870968,16.0,7.0,0.65625,4.0,10.0,0.11794354838709675,-3.0,12.0,True
